Area,Count,Event Type,Population,Race,Sex,Year
Tennessee,988,Mortality,519856,Black,Male,2010
Tennessee,2316,Incidence,526242,Black,Male,2011
Tennessee,988,Mortality,519856,Black,Male,2011
Tennessee,1772,Mortality,939791,Black,Male and Female,1999
Tennessee,1787,Mortality,953877,Black,Male and Female,2000
Tennessee,1798,Mortality,967178,Black,Male and Female,2001
Tennessee,1740,Mortality,980256,Black,Male and Female,2002
Tennessee,1791,Mortality,993443,Black,Male and Female,2003
Tennessee,3342,Incidence,1009077,Black,Male and Female,2004
Tennessee,1772,Mortality,1009077,Black,Male and Female,2004
Tennessee,3859,Incidence,1026372,Black,Male and Female,2005
Tennessee,1917,Mortality,1026372,Black,Male and Female,2005
Tennessee,3838,Incidence,1047600,Black,Male and Female,2006
Tennessee,1905,Mortality,1047600,Black,Male and Female,2006
Tennessee,3794,Incidence,1062187,Black,Male and Female,2007
Tennessee,1833,Mortality,1062187,Black,Male and Female,2007
Tennessee,20822,Incidence,5440662,Black,Male and Female,2009
Tennessee,9356,Mortality,5373745,Black,Male and Female,2009
Tennessee,3992,Incidence,1074684,Black,Male and Female,2008
Tennessee,1799,Mortality,1074684,Black,Male and Female,2008
Tennessee,4337,Incidence,1087674,Black,Male and Female,2009
Tennessee,1914,Mortality,1087674,Black,Male and Female,2009
Tennessee,4287,Incidence,1101472,Black,Male and Female,2010
Tennessee,1905,Mortality,1101600,Black,Male and Female,2010
Tennessee,4412,Incidence,1114645,Black,Male and Female,2011
Tennessee,1905,Mortality,1101600,Black,Male and Female,2011
Tennessee,0,Mortality,43819,Hispanic,Female,1999
Tennessee,0,Mortality,51255,Hispanic,Female,2000
Tennessee,19,Mortality,57583,Hispanic,Female,2001
Tennessee,21,Mortality,64199,Hispanic,Female,2002
Tennessee,0,Mortality,71378,Hispanic,Female,2003
Tennessee,91,Incidence,79286,Hispanic,Female,2004
Tennessee,17,Mortality,79286,Hispanic,Female,2004
Tennessee,102,Incidence,88755,Hispanic,Female,2005
Tennessee,19,Mortality,88755,Hispanic,Female,2005
Tennessee,116,Incidence,99010,Hispanic,Female,2006
Tennessee,19,Mortality,99010,Hispanic,Female,2006
Tennessee,113,Incidence,109527,Hispanic,Female,2007
Tennessee,20,Mortality,109527,Hispanic,Female,2007
Tennessee,662,Incidence,623959,Hispanic,Female,2009
Tennessee,100,Mortality,585905,Hispanic,Female,2009
Tennessee,127,Incidence,118481,Hispanic,Female,2008
Tennessee,0,Mortality,118481,Hispanic,Female,2008
Tennessee,136,Incidence,126274,Hispanic,Female,2009
Tennessee,21,Mortality,126274,Hispanic,Female,2009
Tennessee,137,Incidence,132517,Hispanic,Female,2010
Tennessee,27,Mortality,132613,Hispanic,Female,2010
Tennessee,149,Incidence,137160,Hispanic,Female,2011
Tennessee,27,Mortality,132613,Hispanic,Female,2011
Tennessee,0,Mortality,61950,Hispanic,Male,1999
Tennessee,17,Mortality,74317,Hispanic,Male,2000
Tennessee,19,Mortality,81456,Hispanic,Male,2001
Tennessee,0,Mortality,88731,Hispanic,Male,2002
Tennessee,0,Mortality,95623,Hispanic,Male,2003
Tennessee,76,Incidence,104669,Hispanic,Male,2004
Tennessee,17,Mortality,104669,Hispanic,Male,2004
Tennessee,97,Incidence,115265,Hispanic,Male,2005
Tennessee,26,Mortality,115265,Hispanic,Male,2005
Tennessee,100,Incidence,124906,Hispanic,Male,2006
Tennessee,25,Mortality,124906,Hispanic,Male,2006
Tennessee,120,Incidence,136165,Hispanic,Male,2007
Tennessee,21,Mortality,136165,Hispanic,Male,2007
Tennessee,692,Incidence,754939,Hispanic,Male,2009
Tennessee,127,Mortality,716771,Hispanic,Male,2009
Tennessee,155,Incidence,144082,Hispanic,Male,2008
Tennessee,28,Mortality,144082,Hispanic,Male,2008
Tennessee,131,Incidence,152324,Hispanic,Male,2009
Tennessee,24,Mortality,152324,Hispanic,Male,2009
Tennessee,124,Incidence,159083,Hispanic,Male,2010
Tennessee,29,Mortality,159294,Hispanic,Male,2010
Tennessee,162,Incidence,163285,Hispanic,Male,2011
Tennessee,29,Mortality,159294,Hispanic,Male,2011
Tennessee,19,Mortality,105769,Hispanic,Male and Female,1999
Tennessee,31,Mortality,125572,Hispanic,Male and Female,2000
Tennessee,38,Mortality,139039,Hispanic,Male and Female,2001
Tennessee,32,Mortality,152930,Hispanic,Male and Female,2002
Tennessee,26,Mortality,167001,Hispanic,Male and Female,2003
Tennessee,167,Incidence,183955,Hispanic,Male and Female,2004
Tennessee,34,Mortality,183955,Hispanic,Male and Female,2004
Tennessee,199,Incidence,204020,Hispanic,Male and Female,2005
Tennessee,45,Mortality,204020,Hispanic,Male and Female,2005
Tennessee,216,Incidence,223916,Hispanic,Male and Female,2006
Tennessee,44,Mortality,223916,Hispanic,Male and Female,2006
Tennessee,233,Incidence,245692,Hispanic,Male and Female,2007
Tennessee,41,Mortality,245692,Hispanic,Male and Female,2007
Tennessee,1354,Incidence,1378898,Hispanic,Male and Female,2009
Tennessee,227,Mortality,1302676,Hispanic,Male and Female,2009
Tennessee,282,Incidence,262563,Hispanic,Male and Female,2008
Tennessee,41,Mortality,262563,Hispanic,Male and Female,2008
Tennessee,267,Incidence,278598,Hispanic,Male and Female,2009
Tennessee,45,Mortality,278598,Hispanic,Male and Female,2009
Tennessee,261,Incidence,291600,Hispanic,Male and Female,2010
Tennessee,56,Mortality,291907,Hispanic,Male and Female,2010
Tennessee,311,Incidence,300445,Hispanic,Male and Female,2011
Tennessee,56,Mortality,291907,Hispanic,Male and Female,2011
Tennessee,4650,Mortality,2362012,White,Female,1999
Tennessee,4869,Mortality,2379460,White,Female,2000
Tennessee,4721,Mortality,2392694,White,Female,2001
Tennessee,4952,Mortality,2406553,White,Female,2002
Tennessee,5037,Mortality,2425636,White,Female,2003
Tennessee,11230,Incidence,2442969,White,Female,2004
Tennessee,5004,Mortality,2442969,White,Female,2004
Tennessee,12263,Incidence,2471483,White,Female,2005
Tennessee,5135,Mortality,2471483,White,Female,2005
Tennessee,12637,Incidence,2509554,White,Female,2006
Tennessee,5051,Mortality,2509554,White,Female,2006
Tennessee,12909,Incidence,2539596,White,Female,2007
Tennessee,5063,Mortality,2539596,White,Female,2007
Tennessee,67099,Incidence,12926531,White,Female,2009
Tennessee,25604,Mortality,12816542,White,Female,2009
Tennessee,13253,Incidence,2570342,White,Female,2008
Tennessee,5077,Mortality,2570342,White,Female,2008
Tennessee,13688,Incidence,2589408,White,Female,2009
Tennessee,5226,Mortality,2589408,White,Female,2009
Tennessee,13609,Incidence,2607389,White,Female,2010
Tennessee,5187,Mortality,2607642,White,Female,2010
Tennessee,13640,Incidence,2619796,White,Female,2011
Tennessee,5187,Mortality,2607642,White,Female,2011
Tennessee,5481,Mortality,2263315,White,Male,1999
Tennessee,5643,Mortality,2287861,White,Male,2000
Tennessee,5662,Mortality,2303940,White,Male,2001
Tennessee,5781,Mortality,2317244,White,Male,2002
Tennessee,5743,Mortality,2331905,White,Male,2003
Tennessee,12636,Incidence,2356193,White,Male,2004
Tennessee,5760,Mortality,2356193,White,Male,2004
Tennessee,13658,Incidence,2384740,White,Male,2005
Tennessee,5879,Mortality,2384740,White,Male,2005
Tennessee,14082,Incidence,2416954,White,Male,2006
Tennessee,6036,Mortality,2416954,White,Male,2006
Tennessee,14928,Incidence,2452442,White,Male,2007
Tennessee,6200,Mortality,2452442,White,Male,2007
Tennessee,75983,Incidence,12462171,White,Male,2009
Tennessee,31168,Mortality,12354963,White,Male,2009
Tennessee,15175,Incidence,2475954,White,Male,2008
Tennessee,6225,Mortality,2475954,White,Male,2008
Tennessee,15323,Incidence,2497273,White,Male,2009
Tennessee,6278,Mortality,2497273,White,Male,2009
Tennessee,15262,Incidence,2511923,White,Male,2010
Tennessee,6429,Mortality,2512340,White,Male,2010
Tennessee,15295,Incidence,2524579,White,Male,2011
Tennessee,6429,Mortality,2512340,White,Male,2011
Tennessee,10131,Mortality,4625327,White,Male and Female,1999
Tennessee,10512,Mortality,4667321,White,Male and Female,2000
Tennessee,10383,Mortality,4696634,White,Male and Female,2001
Tennessee,10733,Mortality,4723797,White,Male and Female,2002
Tennessee,10780,Mortality,4757541,White,Male and Female,2003
Tennessee,23866,Incidence,4799162,White,Male and Female,2004
Tennessee,10764,Mortality,4799162,White,Male and Female,2004
Tennessee,25921,Incidence,4856223,White,Male and Female,2005
Tennessee,11014,Mortality,4856223,White,Male and Female,2005
Tennessee,26719,Incidence,4926508,White,Male and Female,2006
Tennessee,11087,Mortality,4926508,White,Male and Female,2006
Tennessee,27837,Incidence,4992038,White,Male and Female,2007
Tennessee,11263,Mortality,4992038,White,Male and Female,2007
Tennessee,143082,Incidence,25388702,White,Male and Female,2009
Tennessee,56772,Mortality,25171505,White,Male and Female,2009
Tennessee,28428,Incidence,5046296,White,Male and Female,2008
Tennessee,11302,Mortality,5046296,White,Male and Female,2008
Tennessee,29011,Incidence,5086681,White,Male and Female,2009
Tennessee,11504,Mortality,5086681,White,Male and Female,2009
Tennessee,28871,Incidence,5119312,White,Male and Female,2010
Tennessee,11616,Mortality,5119982,White,Male and Female,2010
Tennessee,28935,Incidence,5144375,White,Male and Female,2011
Tennessee,11616,Mortality,5119982,White,Male and Female,2011
Texas,38175,Incidence,10360202,All Races,Female,1999
Texas,15408,Mortality,10360202,All Races,Female,1999
Texas,39572,Incidence,10545156,All Races,Female,2000
Texas,15726,Mortality,10545156,All Races,Female,2000
Texas,41354,Incidence,10731190,All Races,Female,2001
Texas,15707,Mortality,10731190,All Races,Female,2001
Texas,41887,Incidence,10914653,All Races,Female,2002
Texas,16073,Mortality,10914653,All Races,Female,2002
Texas,42356,Incidence,11095953,All Races,Female,2003
Texas,16032,Mortality,11095953,All Races,Female,2003
Texas,42567,Incidence,11278402,All Races,Female,2004
Texas,15817,Mortality,11278402,All Races,Female,2004
Texas,43786,Incidence,11467895,All Races,Female,2005
Texas,16011,Mortality,11467895,All Races,Female,2005
Texas,44736,Incidence,11771243,All Races,Female,2006
Texas,16361,Mortality,11771243,All Races,Female,2006
Texas,46213,Incidence,12010572,All Races,Female,2007
Texas,16513,Mortality,12010572,All Races,Female,2007
Texas,236507,Incidence,62394108,All Races,Female,2009
Texas,83259,Mortality,61255565,All Races,Female,2009
Texas,46994,Incidence,12249936,All Races,Female,2008
Texas,16763,Mortality,12249936,All Races,Female,2008
Texas,48230,Incidence,12500150,All Races,Female,2009
Texas,16634,Mortality,12500150,All Races,Female,2009
Texas,48001,Incidence,12719379,All Races,Female,2010
Texas,16988,Mortality,12723664,All Races,Female,2010
Texas,47069,Incidence,12914071,All Races,Female,2011
Texas,16988,Mortality,12723664,All Races,Female,2011
Texas,42204,Incidence,10198018,All Races,Male,1999
Texas,17347,Mortality,10198018,All Races,Male,1999
Texas,43403,Incidence,10399343,All Races,Male,2000
Texas,17574,Mortality,10399343,All Races,Male,2000
Texas,46105,Incidence,10588432,All Races,Male,2001
Texas,17781,Mortality,10588432,All Races,Male,2001
Texas,46675,Incidence,10775672,All Races,Male,2002
Texas,18091,Mortality,10775672,All Races,Male,2002
Texas,47292,Incidence,10934978,All Races,Male,2003
Texas,17835,Mortality,10934978,All Races,Male,2003
Texas,47806,Incidence,11115621,All Races,Male,2004
Texas,18120,Mortality,11115621,All Races,Male,2004
Texas,48398,Incidence,11305125,All Races,Male,2005
Texas,18280,Mortality,11305125,All Races,Male,2005
Texas,49388,Incidence,11588337,All Races,Male,2006
Texas,18577,Mortality,11588337,All Races,Male,2006
Texas,52254,Incidence,11821411,All Races,Male,2007
Texas,18561,Mortality,11821411,All Races,Male,2007
Texas,256665,Incidence,61423136,All Races,Male,2009
Texas,94773,Mortality,60300264,All Races,Male,2009
Texas,52156,Incidence,12059103,All Races,Male,2008
Texas,18949,Mortality,12059103,All Races,Male,2008
Texas,51769,Incidence,12301611,All Races,Male,2009
Texas,18957,Mortality,12301611,All Races,Male,2009
Texas,49899,Incidence,12523304,All Races,Male,2010
Texas,19729,Mortality,12529802,All Races,Male,2010
Texas,50587,Incidence,12717707,All Races,Male,2011
Texas,19729,Mortality,12529802,All Races,Male,2011
Texas,80379,Incidence,20558220,All Races,Male and Female,1999
Texas,32755,Mortality,20558220,All Races,Male and Female,1999
Texas,82975,Incidence,20944499,All Races,Male and Female,2000
Texas,33300,Mortality,20944499,All Races,Male and Female,2000
Texas,87459,Incidence,21319622,All Races,Male and Female,2001
Texas,33488,Mortality,21319622,All Races,Male and Female,2001
Texas,88562,Incidence,21690325,All Races,Male and Female,2002
Texas,34164,Mortality,21690325,All Races,Male and Female,2002
Texas,89648,Incidence,22030931,All Races,Male and Female,2003
Texas,33867,Mortality,22030931,All Races,Male and Female,2003
Texas,90373,Incidence,22394023,All Races,Male and Female,2004
Texas,33937,Mortality,22394023,All Races,Male and Female,2004
Texas,92184,Incidence,22773020,All Races,Male and Female,2005
Texas,34291,Mortality,22773020,All Races,Male and Female,2005
Texas,94124,Incidence,23359580,All Races,Male and Female,2006
Texas,34938,Mortality,23359580,All Races,Male and Female,2006
Texas,98467,Incidence,23831983,All Races,Male and Female,2007
Texas,35074,Mortality,23831983,All Races,Male and Female,2007
Texas,493172,Incidence,123817244,All Races,Male and Female,2009
Texas,178032,Mortality,121555829,All Races,Male and Female,2009
Texas,99150,Incidence,24309039,All Races,Male and Female,2008
Texas,35712,Mortality,24309039,All Races,Male and Female,2008
Texas,99999,Incidence,24801761,All Races,Male and Female,2009
Texas,35591,Mortality,24801761,All Races,Male and Female,2009
Texas,97900,Incidence,25242683,All Races,Male and Female,2010
Texas,36717,Mortality,25253466,All Races,Male and Female,2010
Texas,97656,Incidence,25631778,All Races,Male and Female,2011
Texas,36717,Mortality,25253466,All Races,Male and Female,2011
Texas,3909,Incidence,1273788,Black,Female,1999
Texas,1916,Mortality,1273788,Black,Female,1999
Texas,4041,Incidence,1292359,Black,Female,2000
Texas,1911,Mortality,1292359,Black,Female,2000
Texas,4240,Incidence,1319089,Black,Female,2001
Texas,1975,Mortality,1319089,Black,Female,2001
Texas,4230,Incidence,1344674,Black,Female,2002
Texas,1964,Mortality,1344674,Black,Female,2002
Texas,4528,Incidence,1369379,Black,Female,2003
Texas,2012,Mortality,1369379,Black,Female,2003
Texas,4460,Incidence,1394787,Black,Female,2004
Texas,1961,Mortality,1394787,Black,Female,2004
Texas,4772,Incidence,1422034,Black,Female,2005
Texas,2090,Mortality,1422034,Black,Female,2005
Texas,4815,Incidence,1504564,Black,Female,2006
Texas,1949,Mortality,1504564,Black,Female,2006
Texas,5005,Incidence,1533671,Black,Female,2007
Texas,2079,Mortality,1533671,Black,Female,2007
Texas,26309,Incidence,8010267,Black,Female,2009
Texas,10576,Mortality,7845099,Black,Female,2009
Texas,5203,Incidence,1565986,Black,Female,2008
Texas,2170,Mortality,1565986,Black,Female,2008
Texas,5301,Incidence,1603937,Black,Female,2009
Texas,2161,Mortality,1603937,Black,Female,2009
Texas,5433,Incidence,1636698,Black,Female,2010
Texas,2217,Mortality,1636941,Black,Female,2010
Texas,5367,Incidence,1669975,Black,Female,2011
Texas,2217,Mortality,1636941,Black,Female,2011
Texas,4422,Incidence,1187505,Black,Male,1999
Texas,2235,Mortality,1187505,Black,Male,1999
Texas,4620,Incidence,1206108,Black,Male,2000
Texas,2224,Mortality,1206108,Black,Male,2000
Texas,4832,Incidence,1232556,Black,Male,2001
Texas,2193,Mortality,1232556,Black,Male,2001
Texas,4924,Incidence,1257563,Black,Male,2002
Texas,2213,Mortality,1257563,Black,Male,2002
Texas,5136,Incidence,1277360,Black,Male,2003
Texas,2226,Mortality,1277360,Black,Male,2003
Texas,5128,Incidence,1302552,Black,Male,2004
Texas,2254,Mortality,1302552,Black,Male,2004
Texas,5324,Incidence,1330034,Black,Male,2005
Texas,2195,Mortality,1330034,Black,Male,2005
Texas,5380,Incidence,1399438,Black,Male,2006
Texas,2302,Mortality,1399438,Black,Male,2006
Texas,5807,Incidence,1428447,Black,Male,2007
Texas,2283,Mortality,1428447,Black,Male,2007
Texas,28341,Incidence,7479684,Black,Male,2009
Texas,11765,Mortality,7317940,Black,Male,2009
Texas,5741,Incidence,1461166,Black,Male,2008
